4.08,4.07,4.07,4.09
4.08,4.06,4.09,4.07
3.98,3.95,4.01,3.90
3.98,3.94,3.96,3.82
4.02,4.01,4.02,4.09
4.02,4.01,4.01,4.01
3.97,3.94,3.95,3.85
3.93,3.92,3.91,3.81
3.92,3.88,3.93,3.82
3.94,3.90,3.93,3.89
3.94,3.92,3.94,3.86
4.00,3.99,4.00,4.03
4.04,4.02,4.04,4.09
4.05,4.04,4.05,4.06
4.06,4.06,4.06,4.10
4.06,4.04,4.06,4.06
3.91,3.90,3.98,3.73
3.76,3.77,3.75,3.40
3.83,3.79,3.84,3.91
3.74,3.70,3.74,3.39
3.80,3.78,3.83,3.76
3.85,3.82,3.82,3.83
3.85,3.83,3.84,3.79
3.86,3.83,3.84,3.79
3.86,3.82,3.84,3.76
3.87,3.83,3.87,3.83
3.91,3.88,3.90,3.91
3.80,3.82,3.85,3.63
3.79,3.78,3.88,3.53
3.86,3.78,3.93,3.84
3.90,3.84,3.94,3.84
3.96,3.92,3.98,4.00
3.98,3.95,3.98,3.99
3.94,3.93,3.93,3.90
3.85,3.81,3.86,3.63
3.80,3.77,3.79,3.62
3.81,3.77,3.80,3.69
3.82,3.78,3.81,3.77
3.84,3.82,3.82,3.78
3.86,3.84,3.86,3.84
3.87,3.84,3.86,3.82
3.85,3.82,3.83,3.76
3.82,3.80,3.80,3.73
3.83,3.79,3.82,3.73
3.88,3.86,3.87,3.90
3.92,3.89,3.91,3.91
3.95,3.92,3.94,3.94
3.94,3.94,3.93,3.92
3.98,3.95,3.94,4.04
3.93,3.91,3.93,3.98
3.91,3.90,3.88,3.77
3.92,3.89,3.91,3.91
3.92,3.86,3.91,3.79
3.92,3.89,3.91,3.89
3.90,3.91,3.89,3.81
3.74,3.88,3.65,3.48
3.70,3.82,3.74,3.36
3.86,3.89,3.88,4.02
3.74,3.72,3.78,3.46
3.82,3.79,3.82,3.80
3.86,3.83,3.86,3.86
3.89,3.86,3.88,3.87
3.93,3.91,3.93,3.96
3.95,3.94,3.94,3.99
3.95,3.92,3.91,3.91
3.98,3.95,3.94,4.04
3.98,3.94,3.95,3.98
3.96,3.94,3.96,3.92
3.88,3.90,4.02,3.73
3.79,3.78,3.88,3.37
3.89,3.88,3.89,3.95
3.85,3.82,3.84,3.81
3.83,3.81,3.82,3.70
3.87,3.85,3.86,3.88
3.88,3.85,3.87,3.85
3.90,3.87,3.90,3.88
3.93,3.91,3.92,3.94
3.95,3.94,3.95,3.97
3.96,3.95,3.96,3.96
3.98,3.95,3.97,3.98
3.98,3.97,3.98,4.00
3.99,3.97,3.98,3.99
3.99,3.98,3.99,3.99
3.98,3.95,3.97,3.96
3.82,3.79,3.80,3.52
3.82,3.80,3.82,3.71
3.86,3.84,3.84,3.87
3.87,3.84,3.87,3.81
3.91,3.89,3.93,3.93
3.94,3.92,3.94,3.95
3.94,3.92,3.94,3.92
3.93,3.90,3.93,3.87
3.93,3.90,3.91,3.90
3.92,3.90,3.91,3.90
3.92,3.90,3.91,3.90
3.94,3.91,3.93,3.91
3.95,3.94,3.95,3.97
3.95,3.94,3.95,3.94
3.97,3.94,3.96,3.96
3.97,3.96,3.97,3.95
3.98,3.97,3.98,3.99
3.99,3.98,3.99,4.00
3.99,3.98,3.98,4.00
3.98,3.96,3.98,3.97
3.84,3.83,3.81,3.68
3.83,3.81,3.83,3.75
3.89,3.84,3.88,3.92
3.90,3.88,3.90,3.89
3.88,3.90,3.84,3.85
3.77,3.75,3.75,3.60
3.71,3.65,3.74,3.38
3.70,3.65,3.66,3.48
3.80,3.74,3.81,3.84
3.83,3.80,3.83,3.81
3.81,3.68,3.80,3.66
3.74,3.62,3.77,3.50
3.72,3.68,3.78,3.59
3.81,3.78,3.82,3.85
3.83,3.78,3.82,3.78
3.88,3.85,3.86,3.92
3.90,3.87,3.89,3.89
3.91,3.90,3.90,3.94
3.84,3.80,3.83,3.60
3.90,3.87,3.89,3.95
3.92,3.90,3.91,3.95
3.90,3.89,3.90,3.89
3.84,3.82,3.82,3.66
3.87,3.85,3.86,3.86
3.90,3.87,3.90,3.91
3.90,3.87,3.89,3.88
3.88,3.86,3.88,3.81
3.89,3.88,3.88,3.88
3.90,3.88,3.90,3.88
3.91,3.88,3.95,3.87
3.86,3.85,3.84,3.75
3.91,3.89,3.90,3.94
3.91,3.90,3.89,3.92
3.88,3.85,3.86,3.78
3.77,3.74,3.77,3.60
3.82,3.80,3.81,3.86
3.84,3.82,3.82,3.79
3.83,3.82,3.82,3.80
3.83,3.82,3.82,3.77
3.82,3.82,3.80,3.76
3.79,3.78,3.75,3.65
3.82,3.79,3.80,3.79
3.77,3.77,3.77,3.70
3.78,3.79,3.70,3.75
3.75,3.63,3.86,3.55
3.70,3.77,3.58,3.70
3.76,3.70,3.78,3.68
3.82,3.79,3.82,3.84
3.86,3.85,3.84,3.90
3.90,3.88,3.90,3.94
3.91,3.89,3.91,3.91
3.93,3.91,3.93,3.94
3.94,3.92,3.94,3.94
3.94,3.91,3.93,3.93
3.93,3.90,3.92,3.91
3.93,3.90,3.92,3.91
3.93,3.92,3.93,3.93
3.94,3.92,3.94,3.93
3.94,3.92,3.94,3.93
3.94,3.92,3.94,3.93
3.94,3.93,3.94,3.94
3.94,3.94,3.94,3.94
3.95,3.93,3.94,3.94
3.95,3.93,3.95,3.94
3.95,3.94,3.94,3.95
3.95,3.94,3.95,3.95
3.95,3.94,3.95,3.95
3.95,3.94,3.95,3.94
3.95,3.94,3.95,3.95
3.96,3.94,3.95,3.95
3.95,3.94,3.95,3.95
3.96,3.94,3.96,3.95
3.96,3.94,3.96,3.95
3.97,3.94,3.96,3.97
3.97,3.95,3.97,3.97
3.96,3.94,3.96,3.95
3.78,3.74,3.77,3.49
3.80,3.78,3.80,3.66
3.86,3.84,3.86,3.90
3.89,3.86,3.88,3.89
3.88,3.86,3.88,3.85
3.84,3.81,3.83,3.75
3.82,3.78,3.80,3.71
3.81,3.78,3.80,3.72
3.81,3.78,3.80,3.73
3.82,3.79,3.80,3.78
3.81,3.79,3.79,3.76
3.74,3.70,3.72,3.59
3.81,3.74,3.78,3.81
3.82,3.82,3.71,3.92
3.85,3.85,3.82,3.85
3.84,3.83,3.81,3.81
3.83,3.82,3.85,3.79
3.84,3.82,3.82,3.79
3.76,3.74,3.74,3.59
3.77,3.73,3.76,3.72
3.82,3.79,3.82,3.82
3.86,3.84,3.86,3.85
3.89,3.86,3.89,3.94
3.90,3.89,3.90,3.88
3.91,3.88,3.93,3.92
3.87,3.90,3.90,3.81
3.74,3.78,3.75,3.62
3.79,3.77,3.78,3.69
3.86,3.83,3.84,3.93
3.87,3.85,3.87,3.87
3.88,3.86,3.87,3.87
3.90,3.87,3.89,3.90
3.90,3.88,3.90,3.90
3.91,3.90,3.90,3.91
3.92,3.90,3.92,3.92
3.92,3.91,3.91,3.92
3.91,3.90,3.91,3.89
3.92,3.90,3.92,3.91
3.93,3.92,3.92,3.95
3.94,3.93,3.94,3.94
